id_tweet,texto,sentimento
859414459055575044,"@98MQI De nada, lindinha! Eu estou gripada, bem dodói. :( E você?",negativo
859775214024052737,ahhh assim está bem :-) https:t.coGtnFOunFzu,positivo
860988457920933889,#SábadoYElPlanEs Nada :),positivo
860244986557759489,@KakaxeRataque Ja ouvi tantas piadas desse tipo que perdeu a graça pra mim :),positivo
860693242425245696,@LunaMontero7 @BTS_MXCO De nada :) https:t.coW1FdTkx4WK,positivo
860200731449708544,"@renatabracks é uma desgraça, não tá sobrando grana nem pró meu chocolate pós almoço de um belo miojo dá turma dá imbonha :(",negativo
859360363728564224,acordei com falta de ar :(,negativo
861035430904561668,"@pierck_ Não sei, mas no dia em que completarmos 8 milhões vai ter uma promoção e PE pode ganhar :-)",positivo
859765868963803136,Não gosto de pudim :) https:t.coh8bjHNqOik,positivo
861013404613578752,Darlan foi embora :(,negativo
860814349128151040,Eu usei panela de pressão! Uma vitória :),positivo
861238799984185344,"Vocês são populares na escola ? Eu não :( ,agr estou de manhã,e os outros acham que somos bicho e fica encarando agnt  BTS ON TOP #BTSBBMAs",negativo
858842812133126144,A noite é muito curta para muita coisa a se fazer 3:) não disse oque :) kkk,positivo
860936772175507460,"@pedronoob100 https:t.coUheRH5a5tD Por favor, leia nosso tweet sobre a nova tag. :)",positivo
860482084292485120,"Indo trabalhar, só saio 17h hj :(",negativo
860587431430688769,Participe do #SemCensura! Sua mensagem pode aparecer na nossa tela ou ser lida no ar :) https:t.coLCkcyBPxqA https:t.cotpWFA4rgZ6,positivo
860877675916910592,"Não fica triste comigo não ,nem vai acontecer de novo :( https:t.cocesZgzvFHK",negativo
861051677985701888,De boa comendo se peso na consciência ;) :) ;) https:t.cobbgyEN98ns,positivo
859301673252130816,Eu sou tão fucking esperta :) ponho o batom e depois vou comer :),positivo
861041305480286208,@mariaclaratrq me manda uma DM com seu número de celular!! Preciso falar com você. Bjs :),positivo
859174416533639169,O meu braço tá com 3 nódoas negras por causa do Filipe :),positivo
860024434350063620,@stima04 Volim tebe :),positivo
860858386040201216,"Céus eu amo esse garoto tanto, puta que pariu :(",negativo
860455006599872512,Boa sexta para a amiga de perto ou de longe :) Clique no link https:t.coIEOERrzedN para aprender #xale de... https:t.co5Drvrl3Jx5,positivo
861230215867060226,@d3x7r0 Ainda bem que avisas! :),positivo
860543785880756224,eu faço mta graça do baekhyun pq ele tenta me matar de nervoso todo santo dia mas ele é a coisinha mais preciosa da minha vida :(,negativo
858811200712433664,@somerdasseca Hehehehe ele que a enfie no cú :),positivo
861026037127409668,"@gahttbn Tb, caaara! :)",positivo
860373438120198144,Tô bem triste pq não consegui terminar samurai x :(,negativo
860069670564634625,"-pai, oq vc acha a respeito do aborto? -Pergunta pra sua irmã -mas eu não tenho uma irmã - :)",positivo
861284893137014785,Fui tomar remédio pra cólica e agora to com vontade de vomitar :) :) :) :),positivo
858842863114874881,o Therik apagou minha homenagem pra ele no face eu fiquei triste :(,negativo
859969944158654464,"Estou a ver uma novela, nem acredito :)",positivo
858875056671379456,enfia o vácuo no cu :),positivo
860455420971937792,@Do__Boi só gleiva sendo gleiva mesmo haha é doida demais! tô morrendo de inveja q ela vai dar comida pras girafa semana q vem :(,negativo
859747487828951041,hjhj :)  #JustinBBMAs,positivo
859761551179436032,"Nem as inimiga, poxa :( https:t.coPxXv5h2384",negativo
860040450417315841,@RezendeRodrig Vi uma vez um carinha falando que comprou pela internet e chegou com as lentes de dentro todas quebradas :(,negativo
860286966868451332,So queria ter amiguinhos que acompanham the 100 :(,negativo
860820920046432258,@IraMalonne kimimaru no se merece ese agh :(,negativo
860055131513081856,"@kanaanvit DEMOROU JA TO COM FOME, VOU COMER OQ :(",negativo
859027766183964673,@LoiraNoob agora q cheguei :(,negativo
860454670548029440,Eu sinto fome de manhã :(,negativo
860905454519689216,"ás vezes tenho vontade de matar o manuca, depois já quero abraçar ele :(",negativo
860055393887801344,"https:t.coY0LkszXOSE assiste aí @naosalvo , ajuda do @manualdomundo  :)",positivo
860128636329906176,Protes aja u :) https:t.com1cMLax2qg,positivo
860889249473802242,@leonardoctor Que merda velho :( mas com ctz n foi sua culpa!!!,negativo
859263885634932736,acho que tô ficando doente :( ah nao,negativo
860182741698174977,@denilsonshow E pra torcida tricolor Denílson? :),positivo
860895728276819968,"@guilhermeee_ Deus é lindo, né? Haha Pode pegar se quiser :)",positivo
859577080442433537,"@ascatia da última vez que larguei o celular, morreu o belchior :(",negativo
859943790936813569,"eu amo cada detalhe seu, eu te amo demais :( https:t.coZ2A4ZY3571",negativo
861318889204051969,Portugal está no top3 dos países q + subiram #BTSBBMAs a seguir do Brasil e coreia Se estou orgulhosa ? SIM! já merecíamos um concerto cá :(,negativo
859751674453405696,@candiineri Vem vem vem! :),positivo
860359820049821697,bar :-( : e31a7e3f-fecf-443d-bdcc-415eadc03782,negativo
859645132177629184,O importante é que daqui a pouquinho tem vídeo novo no canal :),positivo
860526501875380226,"Hi Dua Lipa, blz? ME DÁ SÓ UM DESSES :( https:t.coEEsacuOZvW",negativo
859862189800345602,@Flm_yt Cimer :),positivo
860964523624235009,PQ ESSE DIABO TA FAZENDO ISSO COMIGO :(,negativo
860186879760769024,no momento chorando com o vídeo do policial tirando as coisas do morador de rua daquela forma violenta :(,negativo
858816701714100225,@newgoldenmaknae AHH SARA NO NO IM TRAS H :),positivo
860813361449140224,Que hoje a felicidade seja o presente de DEUS pra vocês! :) :) :) Aproveitem o sábado ! &lt;3 &lt;3 &lt;3 Bom dia amigos!,positivo
858800279550087168,Ostia chavales :),positivo
859757924276502528,GANHEI BAÚ MAGICO NO PRIMEIRO VIDEO ! :): https:t.coIcphM6DMy7 via @YouTube,positivo
859752204839923713,"@giovanakury @natashafiterman @leonorgf Siiiiiim a Nat fez e tava muito bommmm. Volta logo, @leonorgf :)",positivo
860642392621404164,Obrigado pelos quase 60 likes. :) https:t.co4BfjpmQYFu,positivo
860636383484014592,@Y95JH Mas tem que abraçar bem forte. :(,negativo
860836510622470144,Eu desafiei  e venci :) Vamos jogar! #BrainWars https:t.cou5vGNYjfS4 https:t.cocUTxNfLQHs,positivo
858890633850834944,@artharomai que engraçado... meu sonho é transar só. Você pode escolher a trilha sonora :),positivo
859736227326509056,Participando e Compartilhando! :) Ana Maria Bastos Laura Aguiar Reginalda Lacerda https:t.cohBSKHtfeWB,positivo
861256855003295744,@wildestts Mas é o album da TS que menos vendeu :(,negativo
859589709135323137,Quando um dos pilares da vida abala... O que fazer??? :(,negativo
860801017742602240,@joginyeol saí de lá apaixonada por direito e pela unifor mas ela é muito carinha :(,negativo
859863896513032192,"@mariacpbruno Enganei-me, sorry!!! Já apaguei :)",positivo
860693304580730880,"@jeonhpe aaaaaa :-( mas no proximo a gnt vai, pensamento positivo kdkjfs",negativo
860198670398087169,"@alevinhatti HUIEAHUIEHAUHDUHAHEUIAHUIDHAHUEIHAUIH ooooooooh meu, vamos um dia desses fazer algo, nem que seja tomar um caféee :( esse fds",negativo
858800095466336259,Luan cantando amar nao é pecado versão ao vivo no rio sentadinho aaaaaaa já tô com saudades :(,negativo
861291911960817664,@Duartinho_Gamer eai mano podia da uma passada lá no meu video e da um like :) valeu pela força! https:t.coSKIc49Niq6,positivo
859816425321529344,Quem vai resistir? Aqui no nosso espaço em Matosinhos :) https:t.co1V0dsRWYb1,positivo
861310674336714754,"@LubaTV @pacificbaex Acho que vi Luba e Castiel no mesmo tweet, Misericórdia só falta ver Luba falando de destiel que eu venci na vida :)",positivo
860943432365244417,@taehyungwin HUAHAUHAUHAU que nada :) obrigada &lt;3,positivo
860242792185987072,"@pedreco Meu amigo, creio tanto na esquerda verdadeira vs. falsa esquerda quanto no cristianismo verdadeiro vs. falso cristianismo. :)",positivo
860934120033136640,"eu só queria recuperar meu número, me ajuda :( @TIMBrasil",negativo
861317112513605632,queria ir de novo na feira do mst mas tenho que fazer frila :( :( :(,negativo
858878647452794880,@laurinahyang Diga adeus as normas de formatação! Faça seu TCC no #FastFormat :),positivo
859910098419941376,queria muito ter cabelo liso :(,negativo
859761856084398080,@lekacarolinaa Não esquece ne :),positivo
859353820714774528,@wcBEEw tara na :(,negativo
860635258336817153,Diz-me :(,negativo
860619961835954180,"Tá brabo artistas bons morrendo, pais de conhecidos. Semana pesada :(",negativo
860857202655059968,"@iseelavienrose Vocês não apreciam as minhas piadas, estou triste :(",negativo
859864260180156417,@WhatMontanari vou começar agr :),positivo
860278858251214853,"Eu nao, mais vale ficares ai na duvida  Ohh, tá bem :) https:t.co6cjm1EKswH",positivo
859939661325750273,@DazzlesHabbo AI SÉRIO? AFF :(,negativo
859721467323404289,@aNzh97 Cimer :),positivo
860837821808095233,#AltaDefinição #SIC #SalvadorSobral Vão acompanhar a emissão desta semana? :)  #FazADiferença https:t.coqNTwSjjYLK,positivo
859791969123524608,hoje vou falar sobre nietzsche. PENSA EM ALGUÉM EMPOLGADINHA. só espero que ele não coloque aqueles vídeos no youtube :(,negativo
858929980289544192,"Vou dormir, bjos :)",positivo
860571749976604672,@TudoBTS Você tem certeza? Pois qualquer erro de tradução pode custar muitos votos inválidos :( #BTSBBMAs,negativo
859972307384766465,tô me sentindo............... mal por isso... :( https:t.coD5JWMTdog2,negativo
859911586282184704,@coelha1906 Mais um que tu Temos 250 aulas :(,negativo
859639212357947392,@thaimin_ isso é muito triste hahaha mas eu torço pra que não seja eles recusando porque se não eu ia ficar mais triste ainda :(,negativo
859425697797951488,Estou a 9 kg da minha maior realização pessoal dos últimos tempos :),positivo
859212695190614016,@rodrigoo2112 Já estou torcendo! :),positivo
860706099804110850,"@jhonathan Tudo certo, sim senhor! :)",positivo
860495918696714241,maior tempão que eu não curto um 15 anos ou uma resenha de aniversário.. eu só sou chamada pra resenha que só tem homem e cachaça!! :(,negativo
860480979273646082,eu to nem triste :(,negativo
860664160564195328,@tavsxx Não é um console pra mim :( sou puta de JRPG,negativo
860424409168957440,"eu não queria sair da cama hoje, mas aí eu lembro que tem aula de física, e é necessário eu ir :(",negativo
859939897947324417,"@lauradutrra Ai migaaa n deu por causa da greve, pararam as estrada tudo :(",negativo
859957687387398145,inclusive: que saudade que eu tô do ciço aaaaaa :(,negativo
859113002292965379,@MCMJSS Bastou ver pela festa que fez quando vos marcou...quem sai por dinheiro não festeja assim tanto um golo contra a ex equipa :) :) :),positivo
859363800054628353,"Quem ainda nao faz parte da FM? Da speed :)   Ami djam sta na FM   Entre , le , informe e inscreve... é simples e... https:t.cohtqk735Tlk",positivo
860879694832570368,Votem aí :) https:t.cotY6zSmCiRp,positivo
859279028443807745,Quero alguém pra conversar :),positivo
859359610649665536,Boom dia :)  do #feriadaooo @ Ribeirão Preto https:t.coSos9vmvuV8,positivo
861013182915244032,Que same fds :) https:t.coVMla2H5xvl,positivo
859392431757946880,.@BTS_twt Era noventa e um kkkkkk   Noventa e dois :)   I am voting for @BTS_twt for Top Social Artist Award at #BBMAs  #BTSBBMAs,positivo
859934335679549440,"sorria, n importa oq aconteça!!! :) https:t.colpRx0w3I1L",positivo
859574972288774144,@Tiagosnake Vlw! Vai ajudar a gente :),positivo
859365269164232704,@Lanciense de nada! :),positivo
858830329037156356,@BaaixinhahTatah Tudo vai ficar bem xuzuzinho :(,negativo
859759041035350016,@caiofossa Faço na mão : eu tinha um vídeo moatrando... perdi qd meu mac deu pau :(,negativo
859145789846716418,@Isaahguuimaraes as duas q eu tô falando tão em outra cidade :(,negativo
860930244785647616,Tudo a bater certo com o estranho (ou ne por isso) caso das apostas no Feirense :),positivo
860237193784307720,@Mrs_Froes nos próximos dias eles já devem colocar o livro nas prateleiras :),positivo
860604163138387969,@RuiRuibravo :) boa noite Rui.,positivo
860161089618706434,"@LeonardoBrum98 a sabedoria é luz para os nossos passos. Quanto antes descobrirmos a importância dela, menos erros iremos cometer :)",positivo
861286331217063936,um soco na cara doeria menos :( https:t.coWrCAFq0M52,negativo
859606193379176452,mano eu não aguento mais ter crise de ansiedade do nada aaaa aaaaaaa :(,negativo
859280809047543808,"@itsmebritinho Plmdds, eu claramente seria a imbecil que se joga embaixo da mesa e todo mundo com cara de ué :(",negativo
860923804457070592,Tô com fome nem almocei ainda :( kkkk,negativo
860890440937205760,@profapatricia MACETE: Elementos são: (https:t.cogIDNfCh4u5) Atributos: (PATI) RS :),positivo
858881088126627841,@amandinhaawr Oiee linda :),positivo
861272671115513861,@deiseduarte Tem que lidar. Namorar homem lindo tem dessas coisas ... :),positivo
859754098438090753,que contas? RB  Não tenho assim nada de especial para contar :) é tu ?? https:t.co8DdbD4sPbZ,positivo
860193354465914881,@Jvnq @MikeLink1 O mais fácil e o do tipo fly pra mim :),positivo
860987374360289281,@CMSPCoelho acho que não há magia que lhes valha. :),positivo
860939743063887873,O meu irmão tem puta de sorte :),positivo
859238910215553024,MUITO BOM :)  Tá bom  https:t.coVz3uEH7auE,positivo
859099876730208257,@DolphinOfTatto_ Tem essa: https:t.coQ8bvqKLV4D e essa versão: https:t.coXLPrqQg5ZY vc pode escolher! :),positivo
860918735753945089,queria tanto ter um cartão de crédito para usar o spotify universitário :(,negativo
859196651050856448,@1DCharts oii! Ia ficar mto feliz se vcs dessem uma olhada no meu cover de ESNY e pudessem me ajudar a divulgar :) https:t.coxSgvCNUwZo,positivo
859993290191642625,"Sorria enquanto tem um motivo, um dia pode não ter mais nada :) https:t.coekZX41bipO",positivo
860235805436121091,Pelo jeito vou ter que fazer cirurgia :(,negativo
860526938296922112,Queria ir pro Maracanã domingo :(,negativo
860591263212609537,@primadonnr compra p mim :(,negativo
861286895195742209,@flora_alv ah minha header? obrigada :),positivo
859822419460182016,Se soubessem o quão bom é iogurte natural sem açúcar e o esforço que eu faço para o comer..... :),positivo
860816856231399424,Torneito fresquito de Hearthstone esta tarde :),positivo
860963872152354816,Finalmente deu pra ver o look dela direitinho aaaa tá tão linda :( https:t.cogONEzzuwzJ,negativo
859605899262013440,@jnflesch Olá monsta x ou got7  :),positivo
859152942397620224,@Rui_PSousa Pq é q não vais jogar ? :),positivo
859311460933136388,Que vontade q eu to de ir pra prudente :(,negativo
859411793235636224,MDS.... ISSO TUDO É INVEJA?  NÓS TEMOS QUE CONTINUAR! VAMOS GANHAR SIM :) I vote @BTS_twt for the #BTSBBMAs Top Soc https:t.cobP7NDWnPd5,positivo
861317921062236160,@Duduzinhomc boa tarde.. saudades de você falando comigo.. :(,negativo
